Code,Year,Site,lat,lon,ele,Plot.size..m2.,Aspect,Quadrat,Species,Cover,Origin,Growth_form,Shrub,Forb,Graminoid,Mean_SLA_mm2.mg.1,Mean_LDMC_mg.g.1,Mean_seed_mass_mg,Max_height_m,Strategy,Evergreen,Deciduous,avg.SR
2022_BF_E_BF18,2022,BF,-37.241018,146.483143,1688.912842,1742,E,BF18,Phebalium.squamulosum.subsp..alpinum,5,Endemic,Shrub,1,0,0,6.28,486.6666667,1.3,1.3,Evergreen,1,0,470810.5695
2022_LSK_NW_LSK2,2022,LSK,-36.82634,147.2815,1797,1444,NW,LSK2,Phebalium.squamulosum.subsp..alpinum,5,Endemic,Shrub,1,0,0,6.28,486.6666667,1.3,1.3,Evergreen,1,0,471437.0468
2022_LSK_NW_LSK4,2022,LSK,-36.82634,147.2815,1797,1444,NW,LSK4,Phebalium.squamulosum.subsp..alpinum,5,Endemic,Shrub,1,0,0,6.28,486.6666667,1.3,1.3,Evergreen,1,0,471437.0468
2022_LSK_NW_LSK5,2022,LSK,-36.82634,147.2815,1797,1444,NW,LSK5,Phebalium.squamulosum.subsp..alpinum,20,Endemic,Shrub,1,0,0,6.28,486.6666667,1.3,1.3,Evergreen,1,0,471437.0468
2022_LSK_SE_LSK12,2022,LSK,-36.82634,147.2815,1797,1444,SE,LSK12,Phebalium.squamulosum.subsp..alpinum,10,Endemic,Shrub,1,0,0,6.28,486.6666667,1.3,1.3,Evergreen,1,0,452934.7812
2022_LSK_SE_LSK14,2022,LSK,-36.82634,147.2815,1797,1444,SE,LSK14,Phebalium.squamulosum.subsp..alpinum,35,Endemic,Shrub,1,0,0,6.28,486.6666667,1.3,1.3,Evergreen,1,0,452934.7812
2022_LSK_SE_LSK15,2022,LSK,-36.82634,147.2815,1797,1444,SE,LSK15,Phebalium.squamulosum.subsp..alpinum,10,Endemic,Shrub,1,0,0,6.28,486.6666667,1.3,1.3,Evergreen,1,0,452934.7812
2022_LSK_NE_KSK16,2022,LSK,-36.82634,147.2815,1797,1444,NE,KSK16,Phebalium.squamulosum.subsp..alpinum,45,Endemic,Shrub,1,0,0,6.28,486.6666667,1.3,1.3,Evergreen,1,0,464724.9099
2022_LSK_NE_LSK17,2022,LSK,-36.82634,147.2815,1797,1444,NE,LSK17,Phebalium.squamulosum.subsp..alpinum,10,Endemic,Shrub,1,0,0,6.28,486.6666667,1.3,1.3,Evergreen,1,0,464724.9099
2022_LSK_NE_LSK18,2022,LSK,-36.82634,147.2815,1797,1444,NE,LSK18,Phebalium.squamulosum.subsp..alpinum,10,Endemic,Shrub,1,0,0,6.28,486.6666667,1.3,1.3,Evergreen,1,0,464724.9099
2022_LSK_NE_LSK19,2022,LSK,-36.82634,147.2815,1797,1444,NE,LSK19,Phebalium.squamulosum.subsp..alpinum,10,Endemic,Shrub,1,0,0,6.28,486.6666667,1.3,1.3,Evergreen,1,0,464724.9099
2022_LSK_NE_LSK20,2022,LSK,-36.82634,147.2815,1797,1444,NE,LSK20,Phebalium.squamulosum.subsp..alpinum,20,Endemic,Shrub,1,0,0,6.28,486.6666667,1.3,1.3,Evergreen,1,0,464724.9099
2022_BF_E_BF16,2022,BF,-37.241018,146.483143,1688.912842,1742,E,BF16,Podolobium.alpestre,10,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,470810.5695
2022_BF_E_BF17,2022,BF,-37.241018,146.483143,1688.912842,1742,E,BF17,Podolobium.alpestre,70,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,470810.5695
2022_H_NW_H1,2022,H,-36.97474304,147.130572,1867.303833,5000,NW,H1,Podolobium.alpestre,0.5,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,485516.5127
2022_H_NW_H3,2022,H,-36.97474304,147.130572,1867.303833,5000,NW,H3,Podolobium.alpestre,0.5,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,485516.5127
2022_H_SW_H9,2022,H,-36.97474304,147.130572,1867.303833,5000,SW,H9,Podolobium.alpestre,0.5,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,458879.2127
2022_H_SW_H10,2022,H,-36.97474304,147.130572,1867.303833,5000,SW,H10,Podolobium.alpestre,0.5,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,458879.2127
2022_KB_NW_KB1,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB1,Podolobium.alpestre,20,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,482760.837
2022_KB_NW_KB2,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB2,Podolobium.alpestre,40,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,482760.837
2022_KB_NW_KB4,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB4,Podolobium.alpestre,30,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,482760.837
2022_KB_NW_KB5,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB5,Podolobium.alpestre,1,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,482760.837
2022_KB_NE_KB7,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB7,Podolobium.alpestre,30,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,444419.1736
2022_KB_NE_KB8,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB8,Podolobium.alpestre,10,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,444419.1736
2022_KB_NE_KB9,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB9,Podolobium.alpestre,20,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,444419.1736
2022_KB_NE_KB10,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB10,Podolobium.alpestre,70,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,444419.1736
2022_KB_SE_KB12,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB12,Podolobium.alpestre,10,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,425123.8565
2022_KB_SE_KB13,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB13,Podolobium.alpestre,40,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,425123.8565
2022_KB_SE_KB14,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB14,Podolobium.alpestre,15,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,425123.8565
2022_KB_SE_KB15,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB15,Podolobium.alpestre,15,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,425123.8565
2022_KB_SW_KB16,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB16,Podolobium.alpestre,35,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,469324.3856
2022_KB_SW_KB17,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB17,Podolobium.alpestre,5,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,469324.3856
2022_KB_SW_KB18,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB18,Podolobium.alpestre,20,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,469324.3856
2022_KB_SW_KB20,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB20,Podolobium.alpestre,25,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,469324.3856
2022_MBu_SW_MBu2,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu2,Podolobium.alpestre,20,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,460900.0893
2022_MBu_SW_MBu4,2022,MBu,-37.14356697,146.421798,1760.844482,612,SW,MBu4,Podolobium.alpestre,5,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,460900.0893
2022_MBu_NW_MBu8,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu8,Podolobium.alpestre,80,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,482240.6922
2022_MBu_NW_MBu9,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu9,Podolobium.alpestre,30,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,482240.6922
2022_MBu_NW_MBu10,2022,MBu,-37.14356697,146.421798,1760.844482,612,NW,MBu10,Podolobium.alpestre,70,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,482240.6922
2022_MBu_NE_MBu11,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu11,Podolobium.alpestre,15,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,463313.9391
2022_MBu_NE_MBu12,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu12,Podolobium.alpestre,30,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,463313.9391
2022_MBu_NE_MBu13,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu13,Podolobium.alpestre,5,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,463313.9391
2022_MBu_NE_MBu14,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu14,Podolobium.alpestre,60,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,463313.9391
2022_MBu_NE_MBu15,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu15,Podolobium.alpestre,10,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,463313.9391
2022_MBu_SE_MBu17,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu17,Podolobium.alpestre,20,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,441202.4912
2022_MBu_SE_MBu18,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu18,Podolobium.alpestre,40,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,441202.4912
2022_MBu_SE_MBu19,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu19,Podolobium.alpestre,5,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,441202.4912
2022_MBu_SE_MBu20,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu20,Podolobium.alpestre,15,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,441202.4912
2022_MSp_SW_MSp1,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp1,Podolobium.alpestre,80,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,436439.2532
2022_MSp_SW_MSp2,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp2,Podolobium.alpestre,5,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,436439.2532
2022_MSp_SW_MSp3,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp3,Podolobium.alpestre,15,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,436439.2532
2022_MSp_SW_MSp5,2022,MSp,-37.125625,146.642424,1641,1197,SW,MSp5,Podolobium.alpestre,15,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,436439.2532
2022_MSp_SE_MSp6,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp6,Podolobium.alpestre,5,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,395055.9828
2022_MSp_SE_MSp7,2022,MSp,-37.125625,146.642424,1641,1197,SE,MSp7,Podolobium.alpestre,40,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,395055.9828
2022_MSp_NW_MSp11,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp11,Podolobium.alpestre,5,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,484928.63
2022_MSp_NW_MSp14,2022,MSp,-37.125625,146.642424,1641,1197,NW,MSp14,Podolobium.alpestre,20,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,484928.63
2022_MSp_NE_MSp16,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp16,Podolobium.alpestre,80,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,465079.216
2022_MSp_NE_MSp17,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp17,Podolobium.alpestre,90,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,465079.216
2022_MSp_NE_MSp18,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp18,Podolobium.alpestre,70,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,465079.216
2022_MSp_NE_MSp19,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp19,Podolobium.alpestre,45,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,465079.216
2022_MSp_NE_MSp20,2022,MSp,-37.125625,146.642424,1641,1197,NE,MSp20,Podolobium.alpestre,40,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,465079.216
2022_MSt_NE_MSt3,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt3,Podolobium.alpestre,55,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,454786.5586
2022_MSt_NW_MSt8,2022,MSt,-37.129005,146.499058,1725,1260,NW,MSt8,Podolobium.alpestre,1,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,486082.4755
2022_LSK_NW_LSK2,2022,LSK,-36.82634,147.2815,1797,1444,NW,LSK2,Podolobium.alpestre,5,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,471437.0468
2022_LSK_NW_LSK3,2022,LSK,-36.82634,147.2815,1797,1444,NW,LSK3,Podolobium.alpestre,10,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,471437.0468
2022_LSK_NW_LSK4,2022,LSK,-36.82634,147.2815,1797,1444,NW,LSK4,Podolobium.alpestre,80,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,471437.0468
2022_LSK_NW_LSK5,2022,LSK,-36.82634,147.2815,1797,1444,NW,LSK5,Podolobium.alpestre,40,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,471437.0468
2022_MH_N_MH1,2022,MH,-37.17422999,146.647766,1741.986938,1938,N,MH1,Podolobium.alpestre,10,Endemic,Shrub,1,0,0,11.92,565.060241,2.536166667,1.3,Evergreen,1,0,483625.0532
2022_KB_NW_KB3,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB3,Anthosachne.scabra,1,Native,Graminoid,0,0,1,9.659173449,392.4477829,8.541666667,1.2,Deciduous,0,1,482760.837
2022_KB_NW_KB5,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB5,Anthosachne.scabra,1,Native,Graminoid,0,0,1,9.659173449,392.4477829,8.541666667,1.2,Deciduous,0,1,482760.837
2022_KB_NE_KB6,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB6,Anthosachne.scabra,1,Native,Graminoid,0,0,1,9.659173449,392.4477829,8.541666667,1.2,Deciduous,0,1,444419.1736
2022_KB_NE_KB7,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB7,Anthosachne.scabra,1,Native,Graminoid,0,0,1,9.659173449,392.4477829,8.541666667,1.2,Deciduous,0,1,444419.1736
2022_KB_NE_KB8,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB8,Anthosachne.scabra,1,Native,Graminoid,0,0,1,9.659173449,392.4477829,8.541666667,1.2,Deciduous,0,1,444419.1736
2022_KB_NE_KB9,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB9,Anthosachne.scabra,1,Native,Graminoid,0,0,1,9.659173449,392.4477829,8.541666667,1.2,Deciduous,0,1,444419.1736
2022_KB_SE_KB11,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB11,Anthosachne.scabra,1,Native,Graminoid,0,0,1,9.659173449,392.4477829,8.541666667,1.2,Deciduous,0,1,425123.8565
2022_KB_SE_KB12,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB12,Anthosachne.scabra,5,Native,Graminoid,0,0,1,9.659173449,392.4477829,8.541666667,1.2,Deciduous,0,1,425123.8565
2022_KB_SW_KB16,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB16,Anthosachne.scabra,1,Native,Graminoid,0,0,1,9.659173449,392.4477829,8.541666667,1.2,Deciduous,0,1,469324.3856
2022_KB_SW_KB19,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB19,Anthosachne.scabra,1,Native,Graminoid,0,0,1,9.659173449,392.4477829,8.541666667,1.2,Deciduous,0,1,469324.3856
2022_H_NW_H3,2022,H,-36.97474304,147.130572,1867.303833,5000,NW,H3,Grevillea.australis,20,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,485516.5127
2022_H_NW_H4,2022,H,-36.97474304,147.130572,1867.303833,5000,NW,H4,Grevillea.australis,5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,485516.5127
2022_H_NW_H5,2022,H,-36.97474304,147.130572,1867.303833,5000,NW,H5,Grevillea.australis,45,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,485516.5127
2022_H_SW_H7,2022,H,-36.97474304,147.130572,1867.303833,5000,SW,H7,Grevillea.australis,25,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,458879.2127
2022_H_SW_H8,2022,H,-36.97474304,147.130572,1867.303833,5000,SW,H8,Grevillea.australis,0.5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,458879.2127
2022_H_SW_H9,2022,H,-36.97474304,147.130572,1867.303833,5000,SW,H9,Grevillea.australis,15,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,458879.2127
2022_H_SW_H10,2022,H,-36.97474304,147.130572,1867.303833,5000,SW,H10,Grevillea.australis,10,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,458879.2127
2022_H_SE_H13,2022,H,-36.97474304,147.130572,1867.303833,5000,SE,H13,Grevillea.australis,20,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,469244.445
2022_H_SE_H14,2022,H,-36.97474304,147.130572,1867.303833,5000,SE,H14,Grevillea.australis,5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,469244.445
2022_H_SE_H15,2022,H,-36.97474304,147.130572,1867.303833,5000,SE,H15,Grevillea.australis,35,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,469244.445
2022_H_NE_H16,2022,H,-36.97474304,147.130572,1867.303833,5000,NE,H16,Grevillea.australis,30,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,476857.9926
2022_H_NE_H17,2022,H,-36.97474304,147.130572,1867.303833,5000,NE,H17,Grevillea.australis,25,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,476857.9926
2022_H_NE_H19,2022,H,-36.97474304,147.130572,1867.303833,5000,NE,H19,Grevillea.australis,40,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,476857.9926
2022_H_NE_H20,2022,H,-36.97474304,147.130572,1867.303833,5000,NE,H20,Grevillea.australis,35,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,476857.9926
2022_KB_NW_KB1,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB1,Grevillea.australis,35,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,482760.837
2022_KB_NW_KB3,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB3,Grevillea.australis,10,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,482760.837
2022_KB_NW_KB4,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB4,Grevillea.australis,20,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,482760.837
2022_KB_NW_KB5,2022,KB,-37.21138604,146.605201,1705.766479,2418,NW,KB5,Grevillea.australis,5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,482760.837
2022_KB_NE_KB9,2022,KB,-37.21138604,146.605201,1705.766479,2418,NE,KB9,Grevillea.australis,5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,444419.1736
2022_KB_SE_KB11,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB11,Grevillea.australis,5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,425123.8565
2022_KB_SE_KB12,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB12,Grevillea.australis,1,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,425123.8565
2022_KB_SE_KB13,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB13,Grevillea.australis,5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,425123.8565
2022_KB_SE_KB14,2022,KB,-37.21138604,146.605201,1705.766479,2418,SE,KB14,Grevillea.australis,20,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,425123.8565
2022_KB_SW_KB16,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB16,Grevillea.australis,40,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,469324.3856
2022_KB_SW_KB18,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB18,Grevillea.australis,5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,469324.3856
2022_KB_SW_KB19,2022,KB,-37.21138604,146.605201,1705.766479,2418,SW,KB19,Grevillea.australis,20,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,469324.3856
2022_MBo_NW_MBo4,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NW,MBo4,Grevillea.australis,50,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,465094.8099
2022_MBo_NE_MBo6,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NE,MBo6,Grevillea.australis,65,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,464879.4434
2022_MBo_NE_MBo9,2022,MBo,-36.73858602,147.288477,1982.326172,5000,NE,MBo9,Grevillea.australis,40,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,464879.4434
2022_MBu_NE_MBu11,2022,MBu,-37.14356697,146.421798,1760.844482,612,NE,MBu11,Grevillea.australis,40,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,463313.9391
2022_MBu_SE_MBu17,2022,MBu,-37.14356697,146.421798,1760.844482,612,SE,MBu17,Grevillea.australis,25,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,441202.4912
2022_MSt_NE_MSt1,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt1,Grevillea.australis,5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,454786.5586
2022_MSt_NE_MSt2,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt2,Grevillea.australis,5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,454786.5586
2022_MSt_NE_MSt5,2022,MSt,-37.129005,146.499058,1725,1260,NE,MSt5,Grevillea.australis,10,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,454786.5586
2022_MSt_NW_MSt6,2022,MSt,-37.129005,146.499058,1725,1260,NW,MSt6,Grevillea.australis,10,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,486082.4755
2022_MSt_NW_MSt9,2022,MSt,-37.129005,146.499058,1725,1260,NW,MSt9,Grevillea.australis,10,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,486082.4755
2022_MSt_SE_MSt13,2022,MSt,-37.129005,146.499058,1725,1260,SE,MSt13,Grevillea.australis,1,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,393523.9032
2022_MSt_SE_MSt14,2022,MSt,-37.129005,146.499058,1725,1260,SE,MSt14,Grevillea.australis,0.5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,393523.9032
2022_MSt_SE_MSt15,2022,MSt,-37.129005,146.499058,1725,1260,SE,MSt15,Grevillea.australis,5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,393523.9032
2022_MSt_SW_MSt16,2022,MSt,-37.129005,146.499058,1725,1260,SW,MSt16,Grevillea.australis,15,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,467706.5634
2022_MSt_SW_MSt18,2022,MSt,-37.129005,146.499058,1725,1260,SW,MSt18,Grevillea.australis,30,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,467706.5634
2022_MSt_SW_MSt20,2022,MSt,-37.129005,146.499058,1725,1260,SW,MSt20,Grevillea.australis,5,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,467706.5634
2022_F_W_F2,2022,F,-36.891139,147.140444,1793.384521,561,W,F2,Grevillea.australis,35,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,477288.5262
2022_F_W_F3,2022,F,-36.891139,147.140444,1793.384521,561,W,F3,Grevillea.australis,15,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,477288.5262
2022_F_W_F4,2022,F,-36.891139,147.140444,1793.384521,561,W,F4,Grevillea.australis,60,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,477288.5262
2022_F_N_F6,2022,F,-36.891139,147.140444,1793.384521,561,N,F6,Grevillea.australis,30,Endemic,Shrub,1,0,0,5.454545455,406.3063063,8.1919,1.2,Evergreen,1,0,481230.2503
